sitename,Country or Area Name,Full Address,Latitude,Longitude,locationId,sensorId,country,sensorType,displayName,sensor_name,sensor_unit,lastUpdated,PROJECT_NAME,Air Quality Monitor,IDXi,IDXj,SRadius,MERRALat,MERRALon,agencyname,stationid,New Station,Parameter,Value,utcoff
JP_594,Japan,å¤§é‡Œéƒ¡å¯„å±…ç”ºæ¡œæ²¢ï¼’ï¼“ï¼”ï¼ï¼“,36.119167,139.210833,1214936.0,6516137,JP,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,505,1022,,36.119167,139.210833,,103500,,,,
JP_595,Japan,å¤§é‡Žå¸‚æ°´è½ç”ºï¼—ï¼ï¼’ï¼‘,35.988333,136.491111,1214937.0,6517533,JP,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,505,1014,,35.988333,136.491111,,103501,,,,
JP_596,Japan,å¤§é˜ªå¸‚ä¸­å¤®åŒºå¤§æ‰‹å‰ï¼”ï¼ï¼‘ï¼ï¼–ï¼—,34.6825,135.519167,1214938.0,6517712,JP,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,500,1011,,34.6825,135.519167,,103502,,,,
JP_597,Japan,å¤§é˜ªå¸‚ä½ä¹‹æ±ŸåŒºå—æ¸¯æ±ï¼˜ï¼ï¼•,34.6275,135.435556,1214940.0,6519935,JP,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,500,1010,,34.6275,135.435556,,103503,,,,
JP_598,Japan,å¤§é˜ªå¸‚ä½ä¹‹æ±ŸåŒºç²‰æµœ1ï¼5ï¼40,34.619444,135.493056,1214942.0,6515566,JP,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,499,1011,,34.619444,135.493056,,103504,,,,
JP_599,Japan,å¤§é˜ªå¸‚ä½å‰åŒºæˆ‘å­«å­æ±ï¼‘ï¼ï¼”ï¼ï¼“ï¼’,34.601389,135.515,1214943.0,6517179,JP,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,499,1011,,34.601389,135.515,,103505,,,,
JP_600,Japan,å¤§é˜ªå¸‚åŸŽæ±åŒºæ–°å–œå¤šï¼’ï¼ï¼”ï¼ï¼“ï¼•,34.694167,135.545556,1214945.0,6519723,JP,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,500,1011,,34.694167,135.545556,,103506,,,,
JP_601,Japan,å¤§é˜ªå¸‚æ­¤èŠ±åŒºå³¶å±‹2-9-36,34.6775,135.439444,1214952.0,6519278,JP,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,500,1010,,34.6775,135.439444,,103507,,,,
JP_602,Japan,å¤§é˜ªå¸‚æ­¤èŠ±åŒºæ˜¥æ—¥å‡ºåŒ—ï¼‘ï¼ï¼˜ï¼ï¼”,34.679444,135.455,1214953.0,6521070,JP,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,500,1010,,34.679444,135.455,,103508,,,,
JP_603,Japan,å¤§é˜ªå¸‚æ·€å·åŒºé‡Žä¸­åŒ—ï¼‘ï¼ï¼‘ï¼‘ï¼ï¼’ï¼–,34.728056,135.480833,1214954.0,6519383,JP,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,500,1011,,34.728056,135.480833,,103509,,,,
York-Hanover,United States,York,39.9653,-76.6994,1360.0,2438,US,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,521,332,,39.9653,-76.6994,,103510,,,,
Ocala,United States,YMCA - Marion County,29.170799,-82.1008,1362.0,2441,US,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,478,314,,29.170799,-82.1008,,103511,,,,
BRITISH COLUMBIA_19,Canada,Hope,49.36972,-121.49944,1364.0,22032,CA,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,558,188,,49.36972,-121.49944,,103512,,,,
Florence,United States,Williams Middle Scho,34.2143,-79.7673,1387.0,2482,US,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,498,322,,34.2143,-79.7673,,103513,,,,
CARLTON,United States,Fond du Lac,46.713694,-92.511722,1390.0,2489,US,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,548,281,,46.713694,-92.511722,,103514,,,,
Sacramento--Arden-Arcade--Roseville_4,United States,Folsom,38.683304,-121.164457,1391.0,2491,US,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,516,189,,38.683304,-121.164457,,103515,,,,
CHAMPAIGN,United States,BONDVILLE,40.052241,-88.372549,1412.0,2522,US,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,521,294,,40.052241,-88.372549,,103516,,,,
Chicago-Naperville-Joliet_8,United States,BRAIDWD,41.2222,-88.1906,1414.0,2525,US,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,526,295,,41.2222,-88.1906,,103517,,,,
MANITOBA,Canada,Flin Flon,54.765,-101.8753,1415.0,1294443,CA,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,580,251,,54.765,-101.8753,,103518,,,,
CUYAHOGA_2,United States,Cleveland Fire St13,41.471782,-81.656792,1432.0,6721200,US,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,527,316,,41.471782,-81.656792,,103519,,,,
Youngstown-Warren-Boardman_2,United States,Farrell,41.215,-80.485,1444.0,2566,US,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,526,319,,41.215,-80.485,,103521,,,,
Waterloo-Cedar Falls,United States,"Waterloo, Water Towe",42.5014,-92.315804,1445.0,2568,US,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,531,282,,42.5014,-92.315804,,103522,,,,
Wichita,United States,WHlthDpt,37.7011,-97.3139,1467.0,25967,US,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,512,266,,37.7011,-97.3139,,103523,,,,
Weirton-Steubenville,United States,WEIRTON,40.42735,-80.59253,1470.0,7626701,US,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,523,319,,40.42735,-80.59253,,103524,,,,
Gulfport-Biloxi_2,United States,WAVELAND,30.300917,-89.395954,1471.0,23096,US,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,482,291,,30.300917,-89.395954,,103525,,,,
Milwaukee-Waukesha-West Allis_4,United States,WAUKESHA - CLEVELAND,43.0203,-88.215,1472.0,2602,US,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,533,295,,43.0203,-88.215,,103526,,,,
Portland-Vancouver-Beaverton_11,United States,Beaverton - Highland,45.4702,-122.8159,1502.0,2652,US,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,543,184,,45.4702,-122.8159,,103527,,,,
Sarasota-Bradenton-Venice,United States,Bee Ridge,27.2906,-82.5072,1503.0,2653,US,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,470,313,,27.2906,-82.5072,,103528,,,,
PALM BEACH_3,United States,Belle Glade,26.724167,-80.663055,1504.0,2655,US,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,468,319,,26.724167,-80.663055,,103529,,,,
Fairbanks_2,United States,Hurst Road,64.762973,-147.310297,1510.0,2666,US,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,620,106,,64.762973,-147.310297,,103530,,,,
BRITISH COLUMBIA_20,Canada,Victoria Topaz,48.441942,-123.363165,1513.0,2669,CA,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,555,182,,48.441942,-123.363165,,103531,,,,
Bennington,United States,Bennington,42.887501,-73.249702,1514.0,2672,US,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,533,343,,42.887501,-73.249702,,103532,,,,
BRITISH COLUMBIA_21,Canada,Vancouver Airport,49.18639,-123.15222,1528.0,22030,CA,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,558,183,,49.18639,-123.15222,,103534,,,,
Bloomington_2,United States,Bloomington - Binfor,39.159372,-86.504747,1544.0,2723,US,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,518,300,,39.159372,-86.504747,,103535,,,,
HOLMES,United States,Bonifay,30.8475,-85.6044,1548.0,2731,US,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,484,303,,30.8475,-85.6044,,103536,,,,
BOUNDARY_2,United States,Boundary County,48.705551,-116.368965,1549.0,2732,US,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,556,205,,48.705551,-116.368965,,103537,,,,
ROCKINGHAM,United States,Londonderry - Moose,42.862531,-71.38014,1556.0,2748,US,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,532,349,,42.862531,-71.38014,,103538,,,,
Boulder_2,United States,Boulder - CU - 2102,40.0128,-105.2667,1557.0,2743,US,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,521,240,,40.0128,-105.2667,,103539,,,,
Burlington-South Burlington,United States,Underhill,44.528389,-72.868973,1590.0,2801,US,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,539,344,,44.528389,-72.868973,,103540,,,,
Brunswick,United States,Brunswick,31.1694,-81.4964,1594.0,1560120,US,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,486,316,,31.1694,-81.4964,,103541,,,,
BRITISH COLUMBIA_22,Canada,Burnaby South,49.21528,-122.98556,1600.0,22034,CA,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,558,183,,49.21528,-122.98556,,103542,,,,
Springfield_2,United States,Hillcrest HS,37.256069,-93.299692,1626.0,2867,US,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,510,278,,37.256069,-93.299692,,103543,,,,
Tulsa_2,United States,Tulsa,36.206699,-95.976402,1630.0,2874,US,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,506,270,,36.206699,-95.976402,,103544,,,,
CARSON CITY,United States,CC_Armory,39.144804,-119.766409,1634.0,2886,US,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,518,194,,39.144804,-119.766409,,103545,,,,
AROOSTOOK_2,United States,MICMAC,46.6964,-68.033096,1636.0,2892,US,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,548,359,,46.6964,-68.033096,,103546,,,,
Mobile,United States,Chickasaw,30.7697,-88.0875,1655.0,2930,US,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,484,295,,30.7697,-88.0875,,103547,,,,
Chicago-Naperville-Joliet_9,United States,CHIWAUKEE,42.5047,-87.8111,1656.0,2932,US,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,531,296,,42.5047,-87.8111,,103548,,,,
Chicago-Naperville-Joliet_10,United States,CHI_SP,41.9136,-87.7239,1657.0,2934,US,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,529,296,,41.9136,-87.7239,,103549,,,,
AROOSTOOK_3,United States,Madawaska PSB,47.3553,-68.3211,1696.0,3001,US,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,550,358,,47.3553,-68.3211,,103551,,,,
JEFFERSON,United States,Madras - Westside Sc,44.6306,-121.131599,1700.0,3006,US,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,540,189,,44.6306,-121.131599,,103553,,,,
Taos,United States,Taos Fire Station,36.3833,-105.5833,1701.0,3010,US,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,507,239,,36.3833,-105.5833,,103554,,,,
Medford_2,United States,Talent - Rapp Lane,42.229891,-122.7877,1703.0,25913,US,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,530,184,,42.229891,-122.7877,,103555,,,,
TIOGA,United States,Tioga County,41.6447,-76.9392,1717.0,15812,US,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,528,331,,41.6447,-76.9392,,103556,,,,
Jacksonville_4,United States,Mandarin,30.1358,-81.6339,1720.0,3038,US,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,482,316,,30.1358,-81.6339,,103557,,,,
Adrian,United States,TECUMSEH,41.995602,-83.946701,1721.0,3039,US,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,529,308,,41.995602,-83.946701,,103558,,,,
Cincinnati-Middletown_5,United States,Sycamore,39.2787,-84.36612,1727.0,3046,US,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,518,307,,39.2787,-84.36612,,103559,,,,
Albany-Lebanon_2,United States,Sweet Home - Fire De,44.3958,-122.7305,1728.0,3048,US,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,539,184,,44.3958,-122.7305,,103560,,,,
Weirton-Steubenville_2,United States,Steubenville,40.366452,-80.615691,1746.0,5077783,US,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,522,319,,40.366452,-80.615691,,103561,,,,
Louisville_5,United States,Cannons Lane,38.2286,-85.6544,1749.0,3091,US,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,514,303,,38.2286,-85.6544,,103562,,,,
Charleston-North Charleston,United States,Cape Romain,32.941002,-79.656998,1753.0,3099,US,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,493,322,,32.941002,-79.656998,,103563,,,,
Baton Rouge_2,United States,Capitol,30.4622,-91.1769,1754.0,3101,US,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,483,285,,30.4622,-91.1769,,103564,,,,
Seattle-Tacoma-Bellevue_11,United States,Marysville-7th Ave,48.054315,-122.171529,1756.0,5077553,US,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,553,186,,48.054315,-122.171529,,103565,,,,
Minneapolis-St. Paul-Bloomington_6,United States,St. Cloud,45.55,-94.1333,1780.0,3140,US,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,543,276,,45.55,-94.1333,,103566,,,,
TREGO,United States,Cedar Bluff,38.7703,-99.7636,1783.0,3147,US,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,516,258,,38.7703,-99.7636,,103567,,,,
Cleveland-Elyria-Mentor_2,United States,St Theodosius,41.477011,-81.682383,1788.0,1303199,US,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,527,316,,41.477011,-81.682383,,103568,,,,
San Luis Obispo-Paso Robles_3,United States,Mesa 2,35.02079,-120.56389,1792.0,3168,US,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,501,191,,35.02079,-120.56389,,103569,,,,
Minneapolis-St. Paul-Bloomington_7,United States,Minneapolis - Near R,44.9653,-93.2551,1808.0,3202,US,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,541,279,,44.9653,-93.2551,,103570,,,,
Minneapolis-St. Paul-Bloomington_8,United States,Minneapolis - Anders,44.9536,-93.2581,1810.0,3206,US,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,541,279,,44.9536,-93.2581,,103571,,,,
Riverside-San Bernardino-Ontario_5,United States,Mira Loma - Van Bure,33.996387,-117.4925,1811.0,3210,US,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,497,201,,33.996387,-117.4925,,103572,,,,
El Paso,United States,Chamizal C41,31.7656,-106.455,1812.0,2071341,US,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,488,236,,31.7656,-106.455,,103573,,,,
McAllen-Edinburg-Mission,United States,Mission C43,26.226226,-98.29107,1813.0,3212,US,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,466,262,,26.226226,-98.29107,,103574,,,,
NEOSHO,United States,Chanute,37.67696,-95.47594,1816.0,5077798,US,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,512,271,,37.67696,-95.47594,,103575,,,,
MUSCATINE,United States,"Muscatine, High Scho",41.4014,-91.0684,1845.0,3262,US,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,527,286,,41.4014,-91.0684,,103576,,,,
Tucson_4,United States,Children's Park Site,32.2953,-110.9822,1847.0,3265,US,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,490,222,,32.2953,-110.9822,,103577,,,,
BRITISH COLUMBIA_23,Canada,Chilliwack,49.15611,-121.94056,1848.0,22027,CA,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,558,187,,49.15611,-121.94056,,103578,,,,
Cleveland-Elyria-Mentor_3,United States,Chippewa,41.0604,-81.9239,1850.0,3270,US,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,525,315,,41.0604,-81.9239,,103579,,,,
New Orleans-Metairie-Kenner_4,United States,City Park,29.9933,-90.1014,1865.0,3288,US,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,481,289,,29.9933,-90.1014,,103580,,,,
Reno-Sparks_2,United States,Sparks,39.54092,-119.746764,1866.0,5077878,US,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,519,194,,39.54092,-119.746764,,103581,,,,
Provo-Orem,United States,Spanish Fork,40.136398,-111.660202,1867.0,25846,US,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,522,220,,40.136398,-111.660202,,103582,,,,
Atlanta-Sandy Springs-Marietta_5,United States,South DeKalb,33.6906,-84.2731,1874.0,5077531,US,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,496,307,,33.6906,-84.2731,,103583,,,,
Cleveland-Elyria-Mentor_4,United States,Cleveland Near Road,41.4409,-81.4949,1909.0,22280,US,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,527,316,,41.4409,-81.4949,,103584,,,,
Clinton,United States,"Clinton, Chancy Park",41.823101,-90.211899,1911.0,3381,US,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,528,288,,41.823101,-90.211899,,103586,,,,
Shreveport-Bossier City,United States,Shreveport Airport,32.5364,-93.7492,1913.0,3384,US,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,491,277,,32.5364,-93.7492,,103587,,,,
MADISON,United States,Shenandoah NP,38.5231,-78.4347,1917.0,3391,US,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,515,326,,38.5231,-78.4347,,103588,,,,
Cincinnati-Middletown_6,United States,Colerain,39.21494,-84.69086,1928.0,3408,US,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,518,306,,39.21494,-84.69086,,103589,,,,
Visalia-Porterville_2,United States,Sequoia and Kings Ca,36.489399,-118.826897,1929.0,3409,US,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,507,197,,36.489399,-118.826897,,103590,,,,
Orlando-Kissimmee,United States,Seminole Community C,28.7456,-81.31,1931.0,25729,US,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,476,317,,28.7456,-81.31,,103591,,,,
DEWEY,United States,Seiling,36.1589,-98.9353,1933.0,3416,US,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,506,260,,36.1589,-98.9353,,103592,,,,
Birmingham-Hoover_2,United States,NO. BHAM,33.5531,-86.815,1957.0,3467,US,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,495,299,,33.5531,-86.815,,103593,,,,
WASHINGTON_6,United States,Copan,36.908115,-95.88235,1958.0,3468,US,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,509,270,,36.908115,-95.88235,,103594,,,,
Bloomington-Normal,United States,NORMAL,40.5169,-88.9975,1960.0,25285,US,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,523,292,,40.5169,-88.9975,,103595,,,,
Philadelphia-Camden-Wilmington_7,United States,Norristown,40.1122,-75.3092,1961.0,16019,US,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,521,336,,40.1122,-75.3092,,103596,,,,
Chicago-Naperville-Joliet_11,United States,NORTHBRK,42.1406,-87.7994,1962.0,22653,US,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,530,296,,42.1406,-87.7994,,103597,,,,
Atlanta-Sandy Springs-Marietta_6,United States,NR-Georgia Tech,33.778315,-84.391418,1972.0,5077784,US,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,496,307,,33.778315,-84.391418,,103598,,,,
Las Cruces_2,United States,Santa Teresa,31.7878,-106.6828,1978.0,25715,US,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,488,236,,31.7878,-106.6828,,103599,,,,
Eugene-Springfield_5,United States,Cottage Grove City S,43.7995,-123.0535,1981.0,3503,US,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,536,183,,43.7995,-123.0535,,103600,,,,
San Jose-Sunnyvale-Santa Clara,United States,San Jose - Knox Ave,37.338202,-121.849892,2007.0,3564,US,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,510,187,,37.338202,-121.849892,,103601,,,,
San Jose-Sunnyvale-Santa Clara_2,United States,San Jose - Jackson S,37.3483,-121.8947,2008.0,5077802,US,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,510,187,,37.3483,-121.8947,,103602,,,,
San Diego-Carlsbad-San Marcos_4,United States,San Diego - Kearny V,32.845467,-117.123894,2011.0,6455626,US,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,492,202,,32.845467,-117.123894,,103604,,,,
State College,United States,State College,40.8114,-77.8769,2042.0,3631,US,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,524,328,,40.8114,-77.8769,,103606,,,,
Decatur,United States,DECATUR,34.5286,-86.9706,2047.0,3645,US,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,499,299,,34.5286,-86.9706,,103607,,,,
BRITISH COLUMBIA_24,Canada,North Delta,49.15833,-122.90167,2074.0,3697,CA,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,558,184,,49.15833,-122.90167,,103608,,,,
Richmond_4,United States,SHIRLEY PLANTATION,37.34438,-77.25925,2075.0,2712446,US,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,510,330,,37.34438,-77.25925,,103609,,,,
Memphis_2,United States,SHELBY FARMS,35.151588,-89.85022,2076.0,3698,US,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,502,289,,35.151588,-89.85022,,103610,,,,
Oklahoma City_3,United States,North OKC,35.612801,-97.472198,2078.0,3712,US,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,503,265,,35.612801,-97.472198,,103611,,,,
Hattiesburg,United States,Hattiesburg,31.323995,-89.292219,2095.0,3757,US,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,486,291,,31.323995,-89.292219,,103612,,,,
BRITISH COLUMBIA_25,Canada,Richmond South,49.14139,-123.10833,2129.0,22031,CA,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,558,183,,49.14139,-123.10833,,103613,,,,
ISLAND,United States,Oak Harbor-SW 6th (U,48.294399,-122.660004,2132.0,3829,US,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,554,184,,48.294399,-122.660004,,103614,,,,
San Francisco-Oakland-Fremont_5,United States,Oakland,37.743061,-122.169907,2134.0,3832,US,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,512,186,,37.743061,-122.169907,,103616,,,,
Redding,United States,Redding,40.5497,-122.3792,2156.0,25562,US,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,523,185,,40.5497,-122.3792,,103617,,,,
Dallas-Fort Worth-Arlington_2,United States,Dallas Hinton St. C4,32.82,-96.86,2158.0,2071330,US,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,492,267,,32.82,-96.86,,103619,,,,
LAKE_2,United States,Ely,47.9464,-91.4953,2185.0,3934,US,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,553,284,,47.9464,-91.4953,,103620,,,,
Pensacola-Ferry Pass-Brent,United States,Ellyson Industrial P,30.525,-87.204399,2186.0,3938,US,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,483,298,,30.525,-87.204399,,103621,,,,
Ellensburg,United States,Ellensburg-Ruby St,46.9936,-120.545,2188.0,3941,US,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,549,191,,46.9936,-120.545,,103622,,,,
Sacramento--Arden-Arcade--Roseville_5,United States,Elk Grove,38.302591,-121.420838,2189.0,3943,US,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,514,188,,38.302591,-121.420838,,103623,,,,
Las Cruces_3,United States,Desert View,31.7961,-106.5839,2191.0,3949,US,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,488,236,,31.7961,-106.5839,,103624,,,,
Dodge City,United States,Dodge City,37.7667,-100.0333,2210.0,7496248,US,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,512,257,,37.7667,-100.0333,,103625,,,,
Baltimore-Towson_2,United States,Edgewood,39.41,-76.2967,2216.0,3999,US,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,519,333,,39.41,-76.2967,,103626,,,,
Duluth_2,United States,Duluth-WDSE,46.8183,-92.0892,2217.0,5077636,US,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,548,282,,46.8183,-92.0892,,103627,,,,
Roanoke,United States,EAST VINTON ELEMENTA,37.28342,-79.88452,2240.0,4043,US,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,510,321,,37.28342,-79.88452,,103628,,,,
Pascagoula,United States,PASCAGOULA,30.378054,-88.533876,2243.0,23100,US,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,483,294,,30.378054,-88.533876,,103629,,,,
Wichita_2,United States,PECK,37.4769,-97.3664,2245.0,5077815,US,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,511,265,,37.4769,-97.3664,,103630,,,,
Peoria,United States,PEORIA_J,40.6978,-89.5889,2248.0,4054,US,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,524,290,,40.6978,-89.5889,,103631,,,,
Pullman_3,United States,Pullman-Dexter Ave,46.7245,-117.1801,2271.0,4094,US,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,548,202,,46.7245,-117.1801,,103632,,,,
BRITISH COLUMBIA_26,Canada,PRG Plaza 400,53.91472,-122.74194,2272.0,4098,CA,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,577,184,,53.91472,-122.74194,,103633,,,,
AMSTERDAM_7,Netherlands,Amsterdam-Spaarnwoude,52.398437,4.728581,2305.0,5079261,NL,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,571,592,,52.398437,4.728581,,103635,,,,
ROTTERDAM_3,Netherlands,Rotterdam Zuid-Pleinweg,51.891147,4.48069,2324.0,4250,NL,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,569,591,,51.891147,4.48069,,103637,,,,
ROTTERDAM_4,Netherlands,Rotterdam Zuid-Zwartewaalstraat,51.893617,4.487528,2330.0,4281,NL,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,569,591,,51.893617,4.487528,,103638,,,,
Narberth,United Kingdom,Narberth,51.781784,-4.691462,2400.0,28321,GB,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,568,562,,51.781784,-4.691462,,103643,,,,
ZAANDAM,Netherlands,Zaandam-Wagenschotpad,52.448011,4.816706,2404.0,4497,NL,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,571,592,,52.448011,4.816706,,103644,,,,
Wrexham,United Kingdom,Wrexham,53.04222,-3.002778,2442.0,29844,GB,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,573,567,,53.04222,-3.002778,,103648,,,,
BEVERWIJK,Netherlands,Beverwijk West-Creutzberglaan,52.489303,4.640531,2447.0,4684,NL,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,571,592,,52.489303,4.640531,,103649,,,,
